2.750000e+00 9.998993e-01 1.608359e+00 4.752147e-01
2.762500e+00 9.999064e-01 1.624963e+00 4.854850e-01
2.775000e+00 9.999130e-01 1.641850e+00 4.958234e-01
2.787500e+00 9.999192e-01 1.659024e+00 5.062295e-01
2.800000e+00 9.999250e-01 1.676491e+00 5.167028e-01
2.812500e+00 9.999303e-01 1.694255e+00 5.272430e-01
2.825000e+00 9.999353e-01 1.712321e+00 5.378498e-01
2.837500e+00 9.999400e-01 1.730695e+00 5.485229e-01
2.850000e+00 9.999443e-01 1.749381e+00 5.592618e-01
2.862500e+00 9.999484e-01 1.768384e+00 5.700663e-01
2.875000e+00 9.999521e-01 1.787711e+00 5.809360e-01
2.887500e+00 9.999556e-01 1.807366e+00 5.918705e-01
2.900000e+00 9.999589e-01 1.827355e+00 6.028696e-01
2.912500e+00 9.999619e-01 1.847684e+00 6.139329e-01
2.925000e+00 9.999647e-01 1.868358e+00 6.250601e-01
2.937500e+00 9.999673e-01 1.889384e+00 6.362509e-01
2.950000e+00 9.999698e-01 1.910767e+00 6.475049e-01
2.962500e+00 9.999720e-01 1.932514e+00 6.588218e-01
2.975000e+00 9.999741e-01 1.954631e+00 6.702014e-01
2.987500e+00 9.999761e-01 1.977124e+00 6.816433e-01
3.000000e+00 9.999779e-01 2.000000e+00 6.931472e-01
3.012500e+00 9.999796e-01 2.023265e+00 7.047128e-01
3.025000e+00 9.999811e-01 2.046927e+00 7.163398e-01
3.037500e+00 9.999826e-01 2.070992e+00 7.280279e-01
3.050000e+00 9.999839e-01 2.095468e+00 7.397769e-01
3.062500e+00 9.999851e-01 2.120361e+00 7.515864e-01
3.075000e+00 9.999863e-01 2.145679e+00 7.634561e-01
3.087500e+00 9.999874e-01 2.171430e+00 7.753857e-01
3.100000e+00 9.999883e-01 2.197620e+00 7.873751e-01
3.112500e+00 9.999893e-01 2.224259e+00 7.994238e-01
3.125000e+00 9.999901e-01 2.251354e+00 8.115316e-01
3.137500e+00 9.999909e-01 2.278912e+00 8.236983e-01
3.150000e+00 9.999916e-01 2.306944e+00 8.359236e-01
3.162500e+00 9.999923e-01 2.335456e+00 8.482071e-01
3.175000e+00 9.999929e-01 2.364458e+00 8.605487e-01
3.187500e+00 9.999934e-01 2.393958e+00 8.729480e-01
3.200000e+00 9.999940e-01 2.423965e+00 8.854048e-01
3.212500e+00 9.999945e-01 2.454490e+00 8.979189e-01
3.225000e+00 9.999949e-01 2.485540e+00 9.104899e-01
3.237500e+00 9.999953e-01 2.517126e+00 9.231177e-01
3.250000e+00 9.999957e-01 2.549257e+00 9.358019e-01
3.262500e+00 9.999960e-01 2.581943e+00 9.485424e-01
3.275000e+00 9.999964e-01 2.615195e+00 9.613388e-01
3.287500e+00 9.999967e-01 2.649023e+00 9.741909e-01
3.300000e+00 9.999969e-01 2.683437e+00 9.870986e-01
3.312500e+00 9.999972e-01 2.718449e+00 1.000061e+00
3.325000e+00 9.999974e-01 2.754069e+00 1.013079e+00
3.337500e+00 9.999976e-01 2.790308e+00 1.026152e+00
3.350000e+00 9.999978e-01 2.827178e+00 1.039279e+00
3.362500e+00 9.999980e-01 2.864691e+00 1.052460e+00
3.375000e+00 9.999982e-01 2.902858e+00 1.065696e+00
3.387500e+00 9.999983e-01 2.941693e+00 1.078985e+00
3.400000e+00 9.999985e-01 2.981206e+00 1.092328e+00
3.412500e+00 9.999986e-01 3.021412e+00 1.105724e+00
3.425000e+00 9.999987e-01 3.062323e+00 1.119174e+00
3.437500e+00 9.999988e-01 3.103952e+00 1.132676e+00
3.450000e+00 9.999989e-01 3.146312e+00 1.146231e+00
3.462500e+00 9.999990e-01 3.189418e+00 1.159838e+00
3.475000e+00 9.999991e-01 3.233284e+00 1.173498e+00
3.487500e+00 9.999992e-01 3.277923e+00 1.187210e+00
3.500000e+00 9.999993e-01 3.323351e+00 1.200974e+00
3.512500e+00 9.999993e-01 3.369582e+00 1.214789e+00
3.525000e+00 9.999994e-01 3.416633e+00 1.228655e+00
3.537500e+00 9.999994e-01 3.464517e+00 1.242573e+00
3.550000e+00 9.999995e-01 3.513252e+00 1.256542e+00
3.562500e+00 9.999995e-01 3.562853e+00 1.270562e+00
3.575000e+00 9.999996e-01 3.613338e+00 1.284632e+00
