0.00486162	 0.972257	 -0.240982	 -0.967723	 0.245186	 -0.00453307	 -0.00420391	 0.460328	 0.433819	 0.472118	 0.430864	 -0.932446	 -0.864683
0.00491926	 0.972283	 -0.240957	 -0.967696	 0.245211	 -0.00458682	 -0.00425376	 0.460259	 0.433836	 0.472188	 0.430846	 -0.932447	 -0.864682
0.00497691	 0.97231	 -0.240932	 -0.967669	 0.245236	 -0.00464058	 -0.00430361	 0.460189	 0.433853	 0.472258	 0.430828	 -0.932448	 -0.864681
0.00503456	 0.972336	 -0.240907	 -0.967642	 0.24526	 -0.00469433	 -0.00435345	 0.46012	 0.43387	 0.472329	 0.43081	 -0.932449	 -0.864679
0.00509221	 0.972363	 -0.240882	 -0.967615	 0.245285	 -0.00474808	 -0.0044033	 0.460051	 0.433887	 0.472399	 0.430792	 -0.93245	 -0.864678
0.00514985	 0.972389	 -0.240857	 -0.967587	 0.24531	 -0.00480183	 -0.00445315	 0.459981	 0.433904	 0.47247	 0.430773	 -0.932451	 -0.864677
0.0052075	 0.972416	 -0.240832	 -0.96756	 0.245335	 -0.00485559	 -0.00450299	 0.459912	 0.43392	 0.47254	 0.430755	 -0.932452	 -0.864676
0.00526515	 0.972442	 -0.240807	 -0.967533	 0.24536	 -0.00490934	 -0.00455284	 0.459842	 0.433937	 0.47261	 0.430737	 -0.932453	 -0.864674
0.00532279	 0.972469	 -0.240782	 -0.967506	 0.245385	 -0.00496309	 -0.00460268	 0.459773	 0.433954	 0.472681	 0.430719	 -0.932454	 -0.864673
0.00538044	 0.972495	 -0.240757	 -0.967478	 0.245409	 -0.00501685	 -0.00465253	 0.459704	 0.433971	 0.472751	 0.430701	 -0.932455	 -0.864672
0.00543809	 0.972522	 -0.240732	 -0.967451	 0.245434	 -0.0050706	 -0.00470237	 0.459634	 0.433988	 0.472822	 0.430683	 -0.932456	 -0.864671
0.00549573	 0.972548	 -0.240707	 -0.967424	 0.245459	 -0.00512435	 -0.00475222	 0.459565	 0.434005	 0.472892	 0.430664	 -0.932457	 -0.864669
0.00555338	 0.972575	 -0.240682	 -0.967397	 0.245484	 -0.0051781	 -0.00480206	 0.459495	 0.434022	 0.472962	 0.430646	 -0.932458	 -0.864668
0.00561102	 0.972601	 -0.240657	 -0.967369	 0.245509	 -0.00523186	 -0.00485191	 0.459426	 0.434039	 0.473033	 0.430628	 -0.932459	 -0.864667
0.00566867	 0.972628	 -0.240632	 -0.967342	 0.245534	 -0.00528561	 -0.00490175	 0.459357	 0.434055	 0.473103	 0.43061	 -0.93246	 -0.864665
0.00572632	 0.972654	 -0.240607	 -0.967315	 0.245558	 -0.00533936	 -0.0049516	 0.459287	 0.434072	 0.473174	 0.430592	 -0.932461	 -0.864664
0.00578396	 0.972681	 -0.240582	 -0.967288	 0.245583	 -0.00539312	 -0.00500144	 0.459218	 0.434089	 0.473244	 0.430573	 -0.932462	 -0.864663
0.00584161	 0.972707	 -0.240557	 -0.96726	 0.245608	 -0.00544687	 -0.00505129	 0.459149	 0.434106	 0.473314	 0.430555	 -0.932463	 -0.864661
0.00589926	 0.972734	 -0.240532	 -0.967233	 0.245633	 -0.00550062	 -0.00510113	 0.459079	 0.434123	 0.473385	 0.430537	 -0.932464	 -0.86466
0.0059569	 0.97276	 -0.240507	 -0.967206	 0.245658	 -0.00555437	 -0.00515098	 0.45901	 0.43414	 0.473455	 0.430519	 -0.932465	 -0.864658
0.00601455	 0.972786	 -0.240482	 -0.967178	 0.245682	 -0.00560813	 -0.00520082	 0.458941	 0.434156	 0.473526	 0.430501	 -0.932466	 -0.864657
0.00607219	 0.972813	 -0.240457	 -0.967151	 0.245707	 -0.00566188	 -0.00525066	 0.458871	 0.434173	 0.473596	 0.430482	 -0.932468	 -0.864656
0.00612984	 0.972839	 -0.240432	 -0.967124	 0.245732	 -0.00571563	 -0.00530051	 0.458802	 0.43419	 0.473667	 0.430464	 -0.932469	 -0.864654
0.00618749	 0.972866	 -0.240407	 -0.967096	 0.245757	 -0.00576939	 -0.00535035	 0.458733	 0.434207	 0.473737	 0.430446	 -0.93247	 -0.864653
0.00624513	 0.972892	 -0.240382	 -0.967069	 0.245782	 -0.00582314	 -0.00540019	 0.458663	 0.434224	 0.473808	 0.430428	 -0.932471	 -0.864651
0.00630278	 0.972919	 -0.240356	 -0.967042	 0.245807	 -0.00587689	 -0.00545004	 0.458594	 0.43424	 0.473878	 0.430409	 -0.932472	 -0.86465
0.00636042	 0.972945	 -0.240331	 -0.967015	 0.245831	 -0.00593065	 -0.00549988	 0.458525	 0.434257	 0.473949	 0.430391	 -0.932473	 -0.864648
0.00641807	 0.972972	 -0.240306	 -0.966987	 0.245856	 -0.0059844	 -0.00554972	 0.458455	 0.434274	 0.474019	 0.430373	 -0.932475	 -0.864647
0.00647571	 0.972998	 -0.240281	 -0.96696	 0.245881	 -0.00603815	 -0.00559957	 0.458386	 0.434291	 0.47409	 0.430354	 -0.932476	 -0.864645
0.00653336	 0.973024	 -0.240256	 -0.966933	 0.245906	 -0.0060919	 -0.00564941	 0.458317	 0.434308	 0.47416	 0.430336	 -0.932477	 -0.864644
0.006591	 0.973051	 -0.240231	 -0.966905	 0.245931	 -0.00614566	 -0.00569925	 0.458248	 0.434324	 0.474231	 0.430318	 -0.932478	 -0.864642
0.00664865	 0.973077	 -0.240206	 -0.966878	 0.245955	 -0.00619941	 -0.0057491	 0.458178	 0.434341	 0.474301	 0.4303	 -0.932479	 -0.864641
0.0067063	 0.973104	 -0.240181	 -0.966851	 0.24598	 -0.00625316	 -0.00579894	 0.458109	 0.434358	 0.474372	 0.430281	 -0.932481	 -0.864639
0.00676394	 0.97313	 -0.240156	 -0.966823	 0.246005	 -0.00630692	 -0.00584878	 0.45804	 0.434374	 0.474442	 0.430263	 -0.932482	 -0.864637
0.00682159	 0.973156	 -0.240131	 -0.966796	 0.24603	 -0.00636067	 -0.00589862	 0.45797	 0.434391	 0.474513	 0.430245	 -0.932483	 -0.864636
0.00687923	 0.973183	 -0.240106	 -0.966768	 0.246055	 -0.00641442	 -0.00594846	 0.457901	 0.434408	 0.474583	 0.430226	 -0.932485	 -0.864634
0.00693688	 0.973209	 -0.240081	 -0.966741	 0.246079	 -0.00646818	 -0.00599831	 0.457832	 0.434425	 0.474654	 0.430208	 -0.932486	 -0.864632
0.00699452	 0.973236	 -0.240056	 -0.966714	 0.246104	 -0.00652193	 -0.00604815	 0.457763	 0.434441	 0.474724	 0.430189	 -0.932487	 -0.864631
0.00705217	 0.973262	 -0.240031	 -0.966686	 0.246129	 -0.00657568	 -0.00609799	 0.457693	 0.434458	 0.474795	 0.430171	 -0.932489	 -0.864629
0.00710981	 0.973288	 -0.240006	 -0.966659	 0.246154	 -0.00662944	 -0.00614783	 0.457624	 0.434475	 0.474866	 0.430153	 -0.93249	 -0.864627
0.00716746	 0.973315	 -0.239981	 -0.966632	 0.246179	 -0.00668319	 -0.00619767	 0.457555	 0.434491	 0.474936	 0.430134	 -0.932491	 -0.864626
0.0072251	 0.973341	 -0.239956	 -0.966604	 0.246203	 -0.00673694	 -0.00624751	 0.457486	 0.434508	 0.475007	 0.430116	 -0.932493	 -0.864624
0.00728274	 0.973368	 -0.239931	 -0.966577	 0.246228	 -0.00679069	 -0.00629735	 0.457417	 0.434525	 0.475077	 0.430098	 -0.932494	 -0.864622
0.00734039	 0.973394	 -0.239906	 -0.966549	 0.246253	 -0.00684445	 -0.00634719	 0.457347	 0.434541	 0.475148	 0.430079	 -0.932495	 -0.864621
0.00739803	 0.97342	 -0.239881	 -0.966522	 0.246278	 -0.0068982	 -0.00639703	 0.457278	 0.434558	 0.475218	 0.430061	 -0.932497	 -0.864619
0.00745568	 0.973447	 -0.239856	 -0.966495	 0.246303	 -0.00695195	 -0.00644688	 0.457209	 0.434575	 0.475289	 0.430042	 -0.932498	 -0.864617
0.00751332	 0.973473	 -0.239831	 -0.966467	 0.246327	 -0.00700571	 -0.00649672	 0.45714	 0.434591	 0.47536	 0.430024	 -0.932499	 -0.864615
0.00757097	 0.973499	 -0.239806	 -0.96644	 0.246352	 -0.00705946	 -0.00654656	 0.457071	 0.434608	 0.47543	 0.430006	 -0.932501	 -0.864614
0.00762861	 0.973526	 -0.23978	 -0.966412	 0.246377	 -0.00711321	 -0.0065964	 0.457001	 0.434625	 0.475501	 0.429987	 -0.932502	 -0.864612
0.00768625	 0.973552	 -0.239755	 -0.966385	 0.246402	 -0.00716697	 -0.00664623	 0.456932	 0.434641	 0.475571	 0.429969	 -0.932504	 -0.86461
