0.0216	0.99976	0.0215981	2.4	-0.737394
0.02169	0.999758	0.0216881	2.41	-0.744111
0.02178	0.999756	0.0217781	2.42	-0.750755
0.02187	0.999753	0.0218681	2.43	-0.757323
0.02196	0.999751	0.0219581	2.44	-0.763815
0.02205	0.999749	0.022048	2.45	-0.770231
0.02214	0.999747	0.022138	2.46	-0.77657
0.02223	0.999744	0.022228	2.47	-0.782832
0.02232	0.999742	0.022318	2.48	-0.789015
0.02241	0.99974	0.0224079	2.49	-0.795119
0.0225	0.999738	0.0224979	2.5	-0.801144
0.02259	0.999735	0.0225879	2.51	-0.807088
0.02268	0.999733	0.0226779	2.52	-0.812952
0.02277	0.999731	0.0227679	2.53	-0.818735
0.02286	0.999729	0.0228578	2.54	-0.824435
0.02295	0.999726	0.0229478	2.55	-0.830054
0.02304	0.999724	0.0230378	2.56	-0.835589
0.02313	0.999722	0.0231278	2.57	-0.84104
0.02322	0.99972	0.0232177	2.58	-0.846408
0.02331	0.999717	0.0233077	2.59	-0.851691
0.0234	0.999715	0.0233977	2.6	-0.856889
0.02349	0.999713	0.0234877	2.61	-0.862001
0.02358	0.999711	0.0235776	2.62	-0.867027
0.02367	0.999708	0.0236676	2.63	-0.871966
0.02376	0.999706	0.0237576	2.64	-0.876818
0.02385	0.999704	0.0238475	2.65	-0.881582
0.02394	0.999702	0.0239375	2.66	-0.886258
0.02403	0.999699	0.0240275	2.67	-0.890846
0.02412	0.999697	0.0241175	2.68	-0.895344
0.02421	0.999695	0.0242074	2.69	-0.899753
0.0243	0.999693	0.0242974	2.7	-0.904072
0.02439	0.99969	0.0243874	2.71	-0.908301
0.02448	0.999688	0.0244774	2.72	-0.912438
0.02457	0.999686	0.0245673	2.73	-0.916485
0.02466	0.999684	0.0246573	2.74	-0.92044
0.02475	0.999681	0.0247473	2.75	-0.924302
0.02484	0.999679	0.0248372	2.76	-0.928073
0.02493	0.999677	0.0249272	2.77	-0.93175
0.02502	0.999675	0.0250172	2.78	-0.935335
0.02511	0.999672	0.0251072	2.79	-0.938825
0.0252	0.99967	0.0251971	2.8	-0.942222
0.02529	0.999668	0.0252871	2.81	-0.945525
0.02538	0.999666	0.0253771	2.82	-0.948733
0.02547	0.999663	0.025467	2.83	-0.951847
0.02556	0.999661	0.025557	2.84	-0.954865
0.02565	0.999659	0.025647	2.85	-0.957787
0.02574	0.999657	0.0257369	2.86	-0.960614
0.02583	0.999654	0.0258269	2.87	-0.963345
0.02592	0.999652	0.0259169	2.88	-0.965979
0.02601	0.99965	0.0260068	2.89	-0.968517
0.0261	0.999648	0.0260968	2.9	-0.970958
0.02619	0.999645	0.0261868	2.91	-0.973302
0.02628	0.999643	0.0262768	2.92	-0.975549
0.02637	0.999641	0.0263667	2.93	-0.977698
0.02646	0.999639	0.0264567	2.94	-0.979749
0.02655	0.999636	0.0265467	2.95	-0.981702
0.02664	0.999634	0.0266366	2.96	-0.983557
0.02673	0.999632	0.0267266	2.97	-0.985314
0.02682	0.99963	0.0268166	2.98	-0.986972
0.02691	0.999627	0.0269065	2.99	-0.988532
0.027	0.999625	0.0269965	3	-0.989992
0.02709	0.999623	0.0270865	3.01	-0.991354
0.02718	0.999621	0.0271764	3.02	-0.992617
0.02727	0.999618	0.0272664	3.03	-0.99378
0.02736	0.999616	0.0273564	3.04	-0.994844
0.02745	0.999614	0.0274463	3.05	-0.995808
0.02754	0.999612	0.0275363	3.06	-0.996673
0.02763	0.999609	0.0276262	3.07	-0.997438
0.02772	0.999607	0.0277162	3.08	-0.998104
0.02781	0.999605	0.0278062	3.09	-0.998669
0.0279	0.999603	0.0278961	3.1	-0.999135
0.02799	0.9996	0.0279861	3.11	-0.999501
0.02808	0.999598	0.0280761	3.12	-0.999767
0.02817	0.999596	0.028166	3.13	-0.999933
0.02826	0.999594	0.028256	3.14	-0.999999
0.02835	0.999591	0.028346	3.15	-0.999965
0.02844	0.999589	0.0284359	3.16	-0.999831
0.02853	0.999587	0.0285259	3.17	-0.999597
0.02862	0.999585	0.0286158	3.18	-0.999263
0.02871	0.999582	0.0287058	3.19	-0.998829
0.0288	0.99958	0.0287958	3.2	-0.998295
0.02889	0.999578	0.0288857	3.21	-0.997661
0.02898	0.999576	0.0289757	3.22	-0.996928
0.02907	0.999573	0.0290657	3.23	-0.996095
0.02916	0.999571	0.0291556	3.24	-0.995162
0.02925	0.999569	0.0292456	3.25	-0.99413
0.02934	0.999567	0.0293355	3.26	-0.992998
0.02943	0.999564	0.0294255	3.27	-0.991767
0.02952	0.999562	0.0295155	3.28	-0.990437
0.02961	0.99956	0.0296054	3.29	-0.989008
0.0297	0.999558	0.0296954	3.3	-0.98748
0.02979	0.999555	0.0297853	3.31	-0.985853
0.02988	0.999553	0.0298753	3.32	-0.984128
0.02997	0.999551	0.0299653	3.33	-0.982304
0.03006	0.999548	0.0300552	3.34	-0.980382
0.03015	0.999545	0.0301452	3.35	-0.978362
0.03024	0.999542	0.0302351	3.36	-0.976244
0.03033	0.999538	0.0303251	3.37	-0.974028
0.03042	0.999535	0.0304151	3.38	-0.971715
0.03051	0.999532	0.030505	3.39	-0.969305
0.0306	0.999529	0.030595	3.4	-0.966798
0.03069	0.999526	0.0306849	3.41	-0.964194
0.03078	0.999523	0.0307749	3.42	-0.961494
0.03087	0.99952	0.0308648	3.43	-0.958698
0.03096	0.999516	0.0309548	3.44	-0.955806
0.03105	0.999513	0.0310448	3.45	-0.952818
0.03114	0.99951	0.0311347	3.46	-0.949735
0.03123	0.999507	0.0312247	3.47	-0.946557
0.03132	0.999504	0.0313146	3.48	-0.943285
0.03141	0.999501	0.0314046	3.49	-0.939918
0.0315	0.999498	0.0314945	3.5	-0.936457
0.03159	0.999494	0.0315845	3.51	-0.932902
0.03168	0.999491	0.0316744	3.52	-0.929254
0.03177	0.999488	0.0317644	3.53	-0.925513
0.03186	0.999485	0.0318544	3.54	-0.92168
0.03195	0.999482	0.0319443	3.55	-0.917755
0.03204	0.999479	0.0320343	3.56	-0.913737
0.03213	0.999475	0.0321242	3.57	-0.909629
0.03222	0.999472	0.0322142	3.58	-0.905429
0.03231	0.999469	0.0323041	3.59	-0.901139
0.0324	0.999466	0.0323941	3.6	-0.896758
0.03249	0.999463	0.032484	3.61	-0.892288
0.03258	0.99946	0.032574	3.62	-0.887729
0.03267	0.999457	0.0326639	3.63	-0.883081
0.03276	0.999453	0.0327539	3.64	-0.878345
0.03285	0.99945	0.0328438	3.65	-0.873521
0.03294	0.999447	0.0329338	3.66	-0.868609
0.03303	0.999444	0.0330237	3.67	-0.863611
0.03312	0.999441	0.0331137	3.68	-0.858526
0.03321	0.999438	0.0332036	3.69	-0.853356
0.0333	0.999435	0.0332936	3.7	-0.8481
0.03339	0.999431	0.0333835	3.71	-0.842759
0.03348	0.999428	0.0334735	3.72	-0.837334
0.03357	0.999425	0.0335634	3.73	-0.831826
0.03366	0.999422	0.0336534	3.74	-0.826234
0.03375	0.999419	0.0337433	3.75	-0.820559
0.03384	0.999416	0.0338333	3.76	-0.814803
0.03393	0.999413	0.0339232	3.77	-0.808965
0.03402	0.999409	0.0340132	3.78	-0.803046
0.03411	0.999406	0.0341031	3.79	-0.797047
0.0342	0.999403	0.0341931	3.8	-0.790968
0.03429	0.9994	0.034283	3.81	-0.78481
0.03438	0.999397	0.0343729	3.82	-0.778573
0.03447	0.999394	0.0344629	3.83	-0.772259
0.03456	0.99939	0.0345528	3.84	-0.765867
0.03465	0.999387	0.0346428	3.85	-0.759399
0.03474	0.999384	0.0347327	3.86	-0.752855
0.03483	0.999381	0.0348227	3.87	-0.746236
0.03492	0.999378	0.0349126	3.88	-0.739542
0.03501	0.999375	0.0350026	3.89	-0.732774
